Wall time,Step,Value
1555232699.7983713,1,0.6676666736602783
1555233025.9995341,2,0.6683333516120911
1555233351.491694,3,0.6717777848243713
1555233677.5166888,4,0.7016666531562805
1555234002.5605538,5,0.7355555295944214
1555234328.4101918,6,0.7474444508552551
1555234654.0129225,7,0.7580000162124634
1555234980.0445712,8,0.7636666893959045
1555235305.7870667,9,0.7703333497047424
1555235632.4200609,10,0.7786666750907898
1555235958.790006,11,0.7804444432258606
1555236284.3910704,12,0.7826666831970215
1555236611.834127,13,0.7882221937179565
1555236938.8688834,14,0.7798888683319092
1555237266.4516153,15,0.7564444541931152
1555237592.0938048,16,0.6788889169692993
1555237917.9298966,17,0.6769999861717224
1555238242.293907,18,0.6753333210945129
1555238569.1255004,19,0.7009999752044678
1555238894.8135498,20,0.7314444184303284
1555239219.7296834,21,0.7501111030578613
1555239547.2135642,22,0.7561110854148865
1555239874.1397853,23,0.7676666378974915
1555240199.866458,24,0.7725555300712585
1555240526.6634343,25,0.7739999890327454
1555240851.744345,26,0.7735555768013
1555241177.8161936,27,0.7751111388206482
1555241503.3069613,28,0.7075555324554443
1555241828.9869308,29,0.7575555443763733
1555242154.4645145,30,0.7717777490615845
1555242481.4179943,31,0.7795555591583252
1555242808.028895,32,0.781333327293396
1555243133.3096316,33,0.7874444723129272
1555243458.228208,34,0.7931110858917236
1555243784.5539405,35,0.7434444427490234
1555244109.7721913,36,0.6723333597183228
1555244434.4255981,37,0.6776666641235352
1555244761.3637736,38,0.6941111087799072
1555245086.5403392,39,0.7098888754844666
1555245413.9000883,40,0.7205555438995361
1555245743.67509,41,0.7329999804496765
1555246071.9248922,42,0.7372221946716309
1555246400.48334,43,0.7446666955947876
1555246728.5639143,44,0.7488889098167419
1555247056.063639,45,0.7553333044052124
1555247385.7733161,46,0.7517777681350708
1555247711.9081872,47,0.7473333477973938
1555248036.9936461,48,0.7611111402511597
1555248364.809477,49,0.769444465637207
1555248692.823645,50,0.7703333497047424
1555249023.4309723,51,0.7749999761581421
1555249351.5271924,52,0.7756666541099548
1555249679.6477141,53,0.7831110954284668
1555250010.1001573,54,0.7777777910232544
1555250338.0642533,55,0.7293333411216736
1555250669.3139834,56,0.7607777714729309
1555250998.1888335,57,0.7752222418785095
1555251326.0900338,58,0.7805555462837219
1555251653.3404849,59,0.7564444541931152
1555251981.6900601,60,0.7721111178398132
1555252308.1218498,61,0.7839999794960022
1555252636.6045392,62,0.7875555753707886
1555252966.623335,63,0.7806666493415833
1555253295.383646,64,0.757111132144928
1555253624.6401696,65,0.6594444513320923
1555253952.127591,66,0.6676666736602783
1555254280.0822923,67,0.6776666641235352
1555254609.0774996,68,0.7301111221313477
1555254936.1097913,69,0.7581111192703247
1555255264.7054727,70,0.766777753829956
1555255591.2511024,71,0.7668889164924622
1555255918.104143,72,0.7791110873222351
1555256241.6555326,73,0.7876666784286499
1555256570.4918606,74,0.7862222194671631
1555256898.6608248,75,0.7903333306312561
1555257227.0451143,76,0.7952222228050232
1555257554.3087776,77,0.7958889007568359
1555257881.6671367,78,0.7955555319786072
1555258213.2902153,79,0.8026666641235352
1555258542.034809,80,0.8029999732971191
1555258869.399672,81,0.8045555353164673
1555259197.6931121,82,0.8037777543067932
1555259525.453126,83,0.8057777881622314
1555259851.714116,84,0.8100000023841858
1555260179.5542796,85,0.8063333630561829
1555260507.8228729,86,0.8083333373069763
1555260835.474682,87,0.8107777833938599
1555261163.012631,88,0.8108888864517212
1555261491.8603237,89,0.8098888993263245
1555261817.8606071,90,0.8181111216545105
1555262146.2490754,91,0.7419999837875366
1555262473.5790765,92,0.6163333058357239
1555262800.8860362,93,0.6241111159324646
1555263127.5064666,94,0.6405555605888367
1555263454.7780282,95,0.6523333191871643
1555263782.7906637,96,0.649222195148468
1555264108.3714318,97,0.6595555543899536
1555264434.440595,98,0.6665555834770203
1555264760.3553677,99,0.6683333516120911
1555265088.3194664,100,0.6856666803359985
1555265414.9254322,101,0.6956666707992554
1555265739.3444395,102,0.7170000076293945
1555266066.9460762,103,0.7279999852180481
1555266393.487339,104,0.7374444603919983
1555266718.5914938,105,0.7434444427490234
1555267042.007222,106,0.749666690826416
1555267367.676895,107,0.7601110935211182
1555267694.7457387,108,0.7625555396080017
1555268021.490953,109,0.7661111354827881
1555268346.1738956,110,0.7678889036178589
1555268670.6909966,111,0.766777753829956
1555268995.4932742,112,0.7682222127914429
1555269320.8404574,113,0.7733333110809326
1555269646.571338,114,0.777222216129303
1555269973.6053736,115,0.781333327293396
1555270298.1979887,116,0.7832221984863281
1555270621.4723873,117,0.7793333530426025
1555270947.968158,118,0.7845555543899536
1555271275.3087294,119,0.7846666574478149
1555271599.6336975,120,0.7885555624961853
1555271925.1473606,121,0.785111129283905
1555272248.8971279,122,0.792555570602417
1555272574.338662,123,0.7910000085830688
1555272900.4604113,124,0.792555570602417
1555273227.1265733,125,0.7950000166893005
1555273554.5667002,126,0.7934444546699524
1555273881.268149,127,0.7958889007568359
1555274206.2040083,128,0.8025555610656738
1555274533.3446019,129,0.7978888750076294
1555274855.6262658,130,0.8019999861717224
1555275181.5395544,131,0.7992222309112549
1555275508.1961532,132,0.8043333292007446
1555275833.2218187,133,0.8042222261428833
1555276158.4316685,134,0.8025555610656738
1555276484.9934478,135,0.8031111359596252
1555276810.5120707,136,0.80522221326828
1555277136.565987,137,0.8037777543067932
1555277462.2855206,138,0.8067777752876282
1555277789.2149916,139,0.8098888993263245
1555278116.6786497,140,0.8063333630561829
1555278441.2220964,141,0.8078888654708862
1555278767.6009216,142,0.8091111183166504
1555279094.166236,143,0.8081111311912537
1555279419.0208664,144,0.7535555362701416
1555279744.776636,145,0.7978888750076294
1555280070.2891243,146,0.8066666722297668
1555280396.4505036,147,0.8092222213745117
1555280721.821073,148,0.8086666464805603
1555281046.4806514,149,0.8109999895095825
1555281370.2527273,150,0.8122222423553467
1555281695.8401594,151,0.8117777705192566
1555282023.9115996,152,0.8103333115577698
1555282351.1084867,153,0.8144444227218628
1555282678.8413992,154,0.8174444437026978
1555283003.35797,155,0.8178889155387878
1555283329.894724,156,0.8173333406448364
1555283656.9226873,157,0.8169999718666077
1555283983.4520295,158,0.8175555467605591
1555284310.112112,159,0.8187777996063232
1555284637.5899963,160,0.816444456577301
1555284962.4554055,161,0.8172222375869751
1555285289.2575111,162,0.8207777738571167
1555285615.155633,163,0.8261111378669739
1555285940.276108,164,0.8222222328186035
