Wall time,Step,Value
1556453930.6017127,1,0.6683333516120911
1556454510.9387167,2,0.6695555448532104
1556455094.5007045,3,0.6941111087799072
1556455672.7234025,4,0.7147777676582336
1556456253.9681332,5,0.7143333554267883
1556456839.814387,6,0.7250000238418579
1556457418.0630765,7,0.6710000038146973
1556457997.9052553,8,0.6853333115577698
1556458587.9871523,9,0.6948888897895813
1556459170.4444938,10,0.7163333296775818
1556459756.0918126,11,0.7185555696487427
1556460334.6434052,12,0.7371110916137695
1556460917.3806567,13,0.7440000176429749
1556461504.258595,14,0.7486666440963745
1556462090.5576897,15,0.7353333234786987
1556462672.683138,16,0.7397778034210205
1556463254.2337725,17,0.7562222480773926
1556463833.9999726,18,0.7452222108840942
1556464423.1501687,19,0.7643333077430725
1556465011.4006531,20,0.765666663646698
1556465592.7183583,21,0.7486666440963745
1556466184.346762,22,0.7664444446563721
1556466777.5314152,23,0.7698888778686523
1556467358.892107,24,0.772777795791626
1556467943.0989025,25,0.7661111354827881
1556468526.0180812,26,0.7734444737434387
1556469110.5547683,27,0.7741110920906067
1556469692.2908335,28,0.7714444398880005
1556470278.4699807,29,0.7765555381774902
1556470867.7446284,30,0.7703333497047424
1556471455.0484195,31,0.7746666669845581
1556472040.510239,32,0.7804444432258606
1556472620.3154528,33,0.7868888974189758
1556473199.805745,34,0.7816666960716248
1556473783.1667962,35,0.777222216129303
1556474366.0909877,36,0.788444459438324
1556474947.8035667,37,0.7898889183998108
1556475534.185666,38,0.784333348274231
1556476116.4720461,39,0.7833333611488342
1556476703.7328472,40,0.784333348274231
1556477293.4588585,41,0.7023333311080933
1556477878.015542,42,0.6683333516120911
1556478464.7225058,43,0.6683333516120911
1556479049.1232245,44,0.6683333516120911
1556479631.9474478,45,0.6683333516120911
1556480223.1799762,46,0.6684444546699524
1556480802.9141893,47,0.6684444546699524
1556481392.8830953,48,0.6684444546699524
1556481989.3029802,49,0.6684444546699524
1556482583.3891497,50,0.6682222485542297
1556483176.6850164,51,0.6715555787086487
1556483765.979168,52,0.6752222180366516
1556484356.965776,53,0.6907777786254883
1556484947.7454646,54,0.6776666641235352
1556485536.1608799,55,0.7142221927642822
1556486131.4001236,56,0.7088888883590698
1556486721.677491,57,0.7041110992431641
1556487307.1438675,58,0.6980000138282776
1556487893.5499434,59,0.715666651725769
1556488481.7444448,60,0.7144444584846497
1556489066.9838958,61,0.7467777729034424
1556489656.160082,62,0.7207777500152588
1556490243.8159437,63,0.7137777805328369
1556490833.303032,64,0.7551110982894897
1556491422.0553539,65,0.7160000205039978
1556492009.045243,66,0.7590000033378601
1556492594.2906907,67,0.7554444670677185
1556493183.0230198,68,0.7183333039283752
1556493774.6344278,69,0.7453333139419556
1556494363.6646624,70,0.7334444522857666
1556494947.5155566,71,0.7451111078262329
1556495532.0772223,72,0.7451111078262329
1556496115.6382098,73,0.6541110873222351
1556496718.758946,74,0.6696666479110718
1556497306.3396294,75,0.6718888878822327
1556497894.6970973,76,0.6717777848243713
1556498486.0955646,77,0.6697777509689331
1556499078.2427897,78,0.6740000247955322
1556499674.077843,79,0.6777777671813965
1556500266.2360768,80,0.6838889122009277
1556500854.673499,81,0.6871111392974854
1556501445.3332124,82,0.6828888654708862
1556502035.0652218,83,0.6855555772781372
1556502621.719218,84,0.679444432258606
1556503210.0466776,85,0.6928889155387878
1556503800.991298,86,0.6828888654708862
1556504393.973266,87,0.6893333196640015
1556504983.16145,88,0.6899999976158142
1556505574.5619256,89,0.69477778673172
1556506163.9660392,90,0.7084444165229797
1556506755.7923791,91,0.7004444599151611
1556507345.3994284,92,0.7161111235618591
1556507938.798263,93,0.7036666870117188
1556508528.922146,94,0.6987777948379517
1556509119.097028,95,0.7141110897064209
1556509710.3135478,96,0.7158889174461365
1556510300.709358,97,0.7066666483879089
1556510891.4810216,98,0.7242222428321838
1556511482.2996824,99,0.7123333215713501
1556512074.374943,100,0.7113333344459534
1556512665.796424,101,0.7131111025810242
1556513253.630027,102,0.7160000205039978
1556513844.2397704,103,0.7255555391311646
1556514436.3150146,104,0.7004444599151611
1556515026.382931,105,0.7177777886390686
1556515612.9729345,106,0.7151111364364624
1556516204.2154584,107,0.7177777886390686
1556516797.4618723,108,0.7178888916969299
1556517390.5378082,109,0.7352222204208374
1556517979.6390207,110,0.7289999723434448
1556518569.4050193,111,0.7182222008705139
1556519157.714485,112,0.7356666922569275
1556519761.197088,113,0.7265555262565613
1556520352.3806324,114,0.7279999852180481
1556520968.0238435,115,0.7215555310249329
1556521556.5223708,116,0.734000027179718
1556522143.6621957,117,0.7323333621025085
1556522735.6234896,118,0.7295555472373962
1556523327.9266899,119,0.7375555634498596
1556523918.2105098,120,0.7228888869285583
1556524506.6219556,121,0.7347777485847473
1556525092.7071211,122,0.7242222428321838
1556525681.7423518,123,0.7372221946716309
1556526272.7419558,124,0.7382222414016724
1556526869.3847506,125,0.7356666922569275
1556527460.5073154,126,0.7418888807296753
1556528054.0511203,127,0.7377777695655823
1556528647.6518722,128,0.7310000061988831
1556529243.5219462,129,0.7304444313049316
1556529826.3160195,130,0.7413333058357239
1556530415.6931424,131,0.7213333249092102
1556531011.6624496,132,0.7288888692855835
1556531603.3828232,133,0.7388888597488403
