Wall time,Step,Value
1554654885.9184606,1,0.6675177812576294
1554655424.2579303,2,0.667961835861206
1554655990.1186638,3,0.6681838631629944
1554656561.0015335,4,0.6681838631629944
1554657128.40883,5,0.6681838631629944
1554657702.3611934,6,0.6682948470115662
1554658327.4622092,7,0.6681838631629944
1554658928.8078485,8,0.6685168743133545
1554659530.1384406,9,0.6681838631629944
1554660150.133963,10,0.6682948470115662
1554660725.8527727,11,0.6786190271377563
1554661328.9756088,12,0.7033748030662537
1554661900.1735377,13,0.7231349945068359
1554662477.7737284,14,0.7351243495941162
1554663052.6690147,15,0.7375665903091431
1554663644.8406835,16,0.74567049741745
1554664227.387136,17,0.7555506229400635
1554664833.5154269,18,0.7638765573501587
1554665394.2310655,19,0.7704262733459473
1554665971.1862838,20,0.7723134756088257
1554666558.322272,21,0.7763099670410156
1554667147.0897286,22,0.772535502910614
1554667719.26928,23,0.7801953554153442
1554668294.2860022,24,0.7869671583175659
1554668895.4235911,25,0.7874112129211426
1554669465.8469522,26,0.792961835861206
1554670043.5523589,27,0.7920737266540527
1554670611.6860914,28,0.7965142130851746
1554671187.1076221,29,0.7975133061408997
1554671763.0257068,30,0.8006216883659363
1554672335.6114829,31,0.8037300109863281
1554672922.9577763,32,0.8019537925720215
1554673522.7070868,33,0.802730917930603
1554674093.5645216,34,0.8042851090431213
1554674661.0293841,35,0.8061723113059998
1554675223.2555916,36,0.8092806339263916
1554675790.994685,37,0.8113898634910583
1554676356.454391,38,0.8141651749610901
1554676927.333219,39,0.8149423003196716
1554677504.933797,40,0.8184946775436401
1554678096.668239,41,0.8158303499221802
1554678666.6168764,42,0.7518872022628784
1554679227.2257266,43,0.8096137046813965
1554679811.8580554,44,0.8201598525047302
1554680532.657514,45,0.8181616067886353
1554681243.899211,46,0.8191607594490051
1554681913.2272978,47,0.8240453004837036
1554682472.5389488,48,0.8254884481430054
1554683038.9544802,49,0.8282637596130371
1554683605.3134995,50,0.8299289345741272
1554684169.2037597,51,0.8307060599327087
1554684739.0578535,52,0.8267095685005188
1554685298.9973953,53,0.8277087211608887
1554685863.6877296,54,0.8329262733459473
1554686425.4280941,55,0.8329262733459473
1554686992.3581057,56,0.8328152894973755
1554687553.043826,57,0.8368117213249207
1554688112.3473542,58,0.7562167048454285
1554688675.3071947,59,0.6746225357055664
1554689224.1180744,60,0.6944937705993652
1554689783.0606027,61,0.7155861258506775
1554690344.6976318,62,0.7315719127655029
1554690902.8610747,63,0.7398978471755981
1554691468.0425828,64,0.7487788796424866
1554692047.9320693,65,0.7622113823890686
1554692597.9141371,66,0.7656527757644653
1554693147.9547827,67,0.7687610983848572
1554693705.9234693,68,0.7723134756088257
1554694261.0015886,69,0.7766429781913757
1554694817.2118082,70,0.7786412239074707
1554695375.9755642,71,0.7837477922439575
1554695947.6088023,72,0.7819715738296509
1554696507.419723,73,0.785968005657196
1554697083.5812814,74,0.7888543605804443
1554697651.8186357,75,0.7908525466918945
1554698221.4789171,76,0.7766429781913757
1554698789.4580288,77,0.7699822187423706
1554699354.1684394,78,0.7746447324752808
1554699928.0953927,79,0.7839698195457458
1554700490.471768,80,0.7860790491104126
1554701043.3452604,81,0.7905195355415344
1554701600.6295187,82,0.7948490381240845
1554702167.1896157,83,0.7959591746330261
1554702721.8004174,84,0.7962921857833862
1554703287.9197462,85,0.7942939400672913
1554703886.1204982,86,0.7996225357055664
1554704454.455034,87,0.7980684041976929
1554704711.6464214,88,0.7991784811019897
1554704967.7201192,89,0.8025088906288147
1554705222.652766,90,0.8058392405509949
1554705480.0619318,91,0.8036190271377563
1554705736.0899012,92,0.8057282567024231
1554707314.6543036,93,0.8051731586456299
1554707610.2774155,94,0.8041740655899048
1554707907.7578225,95,0.8061723113059998
1554708201.6808631,96,0.80983567237854
1554708499.9660773,97,0.807504415512085
1554708797.3566117,98,0.8088365793228149
1554709094.3529575,99,0.8072823882102966
1554709392.5839696,100,0.8076154589653015
1554709691.3838239,101,0.810501754283905
1554709992.8843348,102,0.810501754283905
1554710291.6492796,103,0.8121669888496399
1554710576.71525,104,0.8117229342460632
1554710840.1144958,105,0.8106127977371216
1554711104.4478185,106,0.8106127977371216
1554711379.9241102,107,0.802730917930603
1554711657.9004958,108,0.8041740655899048
1554711935.8302603,109,0.8077264428138733
1554712205.6299226,110,0.8092806339263916
1554712486.8752525,111,0.8100576996803284
1554712767.1399264,112,0.81116783618927
1554713064.7915955,113,0.8112788796424866
1554713354.681767,114,0.8129440546035767
1554713646.4959586,115,0.81383216381073
1554713945.2987947,116,0.8133881092071533
1554714240.3788257,117,0.814498245716095
1554714533.67168,118,0.8153862953186035
1554714825.592479,119,0.8147202730178833
1554715096.5415792,120,0.8146092295646667
1554715377.3183668,121,0.8140541911125183
1554715664.363151,122,0.8178285956382751
1554715939.4583495,123,0.8171625137329102
1554716205.462792,124,0.8161634206771851
1554716466.6372128,125,0.8159413933753967
