Wall time,Step,Value
1554965189.9700685,1,0.6535555720329285
1554965558.634048,2,0.6635555624961853
1554965926.7710807,3,0.6650000214576721
1554966296.1567192,4,0.6646666526794434
1554966662.3820386,5,0.6646666526794434
1554967030.777372,6,0.6648889183998108
1554967397.4316452,7,0.6653333306312561
1554967765.7646801,8,0.6654444336891174
1554968132.5902352,9,0.6651111245155334
1554968500.6154118,10,0.6663333177566528
1554968867.6801016,11,0.667555570602417
1554969238.5864732,12,0.6746666431427002
1554969609.3644392,13,0.6758888959884644
1554969980.0409796,14,0.6891111135482788
1554970349.3782763,15,0.6993333101272583
1554970717.6899514,16,0.7057777643203735
1554971085.8560452,17,0.7138888835906982
1554971453.640993,18,0.671999990940094
1554971822.5075533,19,0.6666666865348816
1554972190.1150382,20,0.6708889007568359
1554972556.2735457,21,0.6907777786254883
1554972941.9401064,22,0.7094444632530212
1554973332.2836971,23,0.7197777628898621
1554973718.0988286,24,0.7301111221313477
1554974105.1644113,25,0.7360000014305115
1554974482.971752,26,0.7427777647972107
1554974856.0909085,27,0.7517777681350708
1554975229.6314244,28,0.7606666684150696
1554976671.529389,29,0.7575555443763733
1554977051.8191595,30,0.7605555653572083
1554977433.100843,31,0.7362222075462341
1554977832.928189,32,0.7570000290870667
1554978212.9435287,33,0.770111083984375
1554978592.3096564,34,0.7716666460037231
1554978975.4025075,35,0.7736666798591614
1554979359.6979496,36,0.7778888940811157
1554979752.0998726,37,0.781333327293396
1554980165.3703856,38,0.7875555753707886
1554980569.950229,39,0.7894444465637207
1554980972.8335443,40,0.7905555367469788
1554981361.1259854,41,0.793666660785675
1554981745.4698017,42,0.7968888878822327
1554982122.5185246,43,0.7975555658340454
1554982511.9358785,44,0.800777792930603
1554982887.720844,45,0.8025555610656738
1554983279.615551,46,0.8037777543067932
1554983683.998255,47,0.8046666383743286
1554984095.3644078,48,0.8043333292007446
1554984509.1728415,49,0.8109999895095825
1554984916.6025083,50,0.8114444613456726
1554985329.229279,51,0.8111110925674438
1554985726.1267595,52,0.8118888735771179
1554986117.7603798,53,0.8141111135482788
1554986510.0276012,54,0.8149999976158142
1554986934.0434442,55,0.8161110877990723
1554987344.204012,56,0.8187777996063232
1554987757.724434,57,0.8193333148956299
1554988174.1106796,58,0.820111095905304
1554988597.381599,59,0.8209999799728394
1554989019.589945,60,0.8226666450500488
1554989439.2052085,61,0.8190000057220459
1554989864.0899794,62,0.8244444727897644
1554990280.7973893,63,0.8224444389343262
1554990711.565903,64,0.8259999752044678
1554991117.7720056,65,0.8278889060020447
1554991527.5607407,66,0.8297777771949768
1554991947.4058366,67,0.8264444470405579
1554992374.4773679,68,0.8275555372238159
1554992798.7956033,69,0.8276666402816772
1554993222.4596896,70,0.8306666612625122
1554993642.055636,71,0.8231111168861389
1555014360.5864654,72,0.832444429397583
1555014733.7854016,73,0.8332222104072571
1555015106.2632668,74,0.8297777771949768
1555015478.206562,75,0.8339999914169312
1555015853.377227,76,0.8333333134651184
1555016226.0575507,77,0.8378888964653015
1555016597.4473267,78,0.8355555534362793
1555016968.6655602,79,0.8356666564941406
1555017339.1966329,80,0.836555540561676
1555017712.104349,81,0.8366666436195374
1555018085.7840004,82,0.8315555453300476
1555018457.1533651,83,0.8131111264228821
1555018830.6714492,84,0.835777759552002
1555019203.5482478,85,0.836222231388092
1555019578.0008328,86,0.8387777805328369
1555019951.5897262,87,0.8407777547836304
1555020323.8790965,88,0.840666651725769
1555020695.424455,89,0.8318889141082764
1555021068.0409503,90,0.8408889174461365
1555021439.9757502,91,0.8408889174461365
1555021812.9283454,92,0.8438888788223267
1555022187.2143757,93,0.8435555696487427
1555022560.7204921,94,0.8450000286102295
1555022933.341596,95,0.8437777757644653
1555023307.2057533,96,0.8456666469573975
1555023679.5487456,97,0.8450000286102295
1555024052.2589898,98,0.8447777628898621
1555024423.910067,99,0.8444444537162781
1555024796.9883265,100,0.8478888869285583
1555025171.0549426,101,0.8476666808128357
1555025585.9862735,102,0.8461111187934875
1555026003.9405208,103,0.8453333377838135
1555026406.933777,104,0.8482221961021423
1555026808.0490565,105,0.8505555391311646
1555027211.6447012,106,0.8468888998031616
1555027613.4122367,107,0.8504444360733032
1555028020.208323,108,0.8473333120346069
1555028406.7934616,109,0.8484444618225098
1555028783.8730211,110,0.8503333330154419
1555029162.6111445,111,0.8476666808128357
1555029542.5789788,112,0.8502222299575806
1555029918.9943142,113,0.8473333120346069
1555030296.6902773,114,0.8491111397743225
1555030676.9124877,115,0.8519999980926514
1555031053.342784,116,0.8519999980926514
1555031437.3887126,117,0.8487777709960938
1555031817.6138582,118,0.8516666889190674
1555032189.6239746,119,0.852222204208374
1555032564.6011562,120,0.8508889079093933
1555032939.8158927,121,0.8537777662277222
1555033317.57191,122,0.8521111011505127
1555033694.2854488,123,0.8544444441795349
1555034076.4314582,124,0.8525555729866028
1555034455.1742296,125,0.8527777791023254
1555034830.4097197,126,0.8513333201408386
1555035210.2548835,127,0.8531110882759094
1555035586.745019,128,0.8510000109672546
1555035963.878434,129,0.8532222509384155
1555036339.8898494,130,0.8531110882759094
1555036716.0897613,131,0.8515555262565613
1555037089.0034685,132,0.8534444570541382
1555037464.9743223,133,0.8545555472373962
1555037843.211785,134,0.8569999933242798
1555038220.6234572,135,0.8568888902664185
1555038597.408802,136,0.8543333411216736
1555038971.8454287,137,0.8534444570541382
1555039347.1108408,138,0.8562222123146057
1555039722.4370875,139,0.8556666374206543
1555040097.1569571,140,0.836222231388092
1555040472.5496898,141,0.8521111011505127
1555040845.4067326,142,0.8541111350059509
1555041219.9161656,143,0.8557778000831604
1555041592.952537,144,0.8551111221313477
1555041969.6590939,145,0.8564444184303284
1555042344.2285311,146,0.8544444441795349
1555042720.5214913,147,0.8531110882759094
1555043094.9202197,148,0.8562222123146057
