Wall time,Step,Value
1554465212.696605,1,0.6681110858917236
1554465374.7086527,2,0.667888879776001
1554465535.2341475,3,0.6676666736602783
1554465696.1345363,4,0.667888879776001
1554465854.2038338,5,0.6683333516120911
1554466015.9579494,6,0.6683333516120911
1554466176.5784307,7,0.6683333516120911
1554466335.8763323,8,0.6681110858917236
1554466496.6267712,9,0.6684444546699524
1554466657.6021364,10,0.6684444546699524
1554466822.2183328,11,0.6682222485542297
1554466983.6375566,12,0.6684444546699524
1554467144.5379453,13,0.6684444546699524
1554467305.4823222,14,0.6682222485542297
1554467474.451123,15,0.6684444546699524
1554467634.4048178,16,0.6682222485542297
1554467799.2149506,17,0.6647777557373047
1554467959.7274644,18,0.6652222275733948
1554468121.6245348,19,0.6674444675445557
1554468283.4956124,20,0.671999990940094
1554468444.3910031,21,0.6681110858917236
1554468614.4754467,22,0.6795555353164673
1554468775.860681,23,0.6836666464805603
1554468935.9533427,24,0.6721110939979553
1554469094.451489,25,0.6817777752876282
1554469257.2972543,26,0.6978889107704163
1554469416.3052654,27,0.7271111011505127
1554469575.8110886,28,0.7362222075462341
1554469740.3243184,29,0.7464444637298584
1554469900.8288355,30,0.6840000152587891
1554470069.7656467,31,0.6418889164924622
1554470237.8487325,32,0.6844444274902344
1554470404.3853135,33,0.7116666436195374
1554470567.276067,34,0.7297777533531189
1554470731.3294425,35,0.7335555553436279
1554470907.7898414,36,0.7445555329322815
1554471080.7903492,37,0.7567777633666992
1554471246.0393438,38,0.7570000290870667
1554471406.7008104,39,0.757777750492096
1554471573.9691703,40,0.7602221965789795
1554471731.8635104,41,0.772777795791626
1554471892.1331034,42,0.7770000100135803
1554472066.9220378,43,0.7786666750907898
1554472232.9547808,44,0.7825555801391602
1554472401.5916886,45,0.7801111340522766
1554472579.0677605,46,0.7863333225250244
1554472753.7057433,47,0.7903333306312561
1554472923.1953776,48,0.7699999809265137
1554473090.2577908,49,0.7932222485542297
1554473253.9212947,50,0.7943333387374878
1554473429.0961044,51,0.7940000295639038
1554473611.2046914,52,0.7995555400848389
1554473768.8221338,53,0.8017777800559998
1554473928.8708115,54,0.8026666641235352
1554474107.0006592,55,0.8006666898727417
1554474276.152402,56,0.8031111359596252
1554474446.8106616,57,0.8045555353164673
1554474606.5304296,58,0.808222234249115
1554474764.1058857,59,0.8035555481910706
1554474930.6294715,60,0.8081111311912537
1554475087.9989944,61,0.8102222084999084
1554475258.3003812,62,0.8091111183166504
1554475423.4553926,63,0.8116666674613953
1554475602.8788402,64,0.8159999847412109
1554475760.2383652,65,0.8121111392974854
1554476077.6795433,66,0.8166666626930237
1554476245.1668189,67,0.8161110877990723
1554476710.714491,68,0.6734444499015808
1554476872.0007563,69,0.7176666855812073
1554477053.6464903,70,0.7622222304344177
1554477222.8702104,71,0.7789999842643738
1554477397.584169,72,0.7871111035346985
1554477575.7390242,73,0.7919999957084656
1554477744.9427495,74,0.7972221970558167
1554477904.8394618,75,0.8046666383743286
1554478085.6964698,76,0.8054444193840027
1554478254.7462244,77,0.8095555305480957
1554478415.181764,78,0.8076666593551636
1554478579.6100209,79,0.8116666674613953
1554478740.9692636,80,0.8131111264228821
1554479203.4979029,81,0.8118888735771179
1554479363.7425025,82,0.8136666417121887
1554479533.7359746,83,0.8130000233650208
1554479705.0100365,84,0.816444456577301
1554479868.5185893,85,0.8148888945579529
1554480759.9296594,86,0.8174444437026978
1554480932.8621898,87,0.8184444308280945
1554481108.7767634,88,0.820555567741394
1554481420.738698,89,0.8192222118377686
1554481732.90157,90,0.6822222471237183
1554481906.806786,91,0.7442222237586975
1554482064.164312,92,0.7844444513320923
1554482232.9541717,93,0.7906666398048401
1554482401.091239,94,0.800000011920929
1554482560.3771472,95,0.7986666560173035
1554482738.5839977,96,0.804444432258606
1554482903.3021502,97,0.8062222003936768
1554483073.830451,98,0.8111110925674438
1554483239.6822517,99,0.8097777962684631
1554483399.0611305,100,0.8108888864517212
1554483563.3244407,101,0.8112221956253052
1554483725.2734942,102,0.8122222423553467
1554483886.2678525,103,0.8184444308280945
1554484049.0026534,104,0.8151111006736755
1554484209.304235,105,0.8176666498184204
1554484366.616776,106,0.8166666626930237
1554484542.3664026,107,0.8161110877990723
1554484718.016061,108,0.8224444389343262
1554484884.087791,109,0.8169999718666077
1554485046.9645472,110,0.8191111087799072
1554485210.7770016,111,0.8192222118377686
1554485386.2977018,112,0.8209999799728394
1554485545.3976693,113,0.8234444260597229
1554485709.9678993,114,0.8253333568572998
1554485885.3206346,115,0.8235555291175842
1554486058.7450063,116,0.8151111006736755
1554486216.6423593,117,0.8175555467605591
1554486388.3462832,118,0.8234444260597229
1554486549.0047693,119,0.8289999961853027
1554486732.0200467,120,0.824999988079071
1554486891.4259155,121,0.8257777690887451
1554487056.6259258,122,0.8259999752044678
1554487214.951141,123,0.8258888721466064
1554487377.6569526,124,0.8265555500984192
1554487536.2590966,125,0.8286666870117188
1554487696.081813,126,0.8270000219345093
